Date,Open,High,Low,Close,Adj Close,Volume
2022-08-29,265.850006,267.399994,263.850006,265.230011,261.676239,20338500
2022-08-30,266.670013,267.049988,260.660004,262.970001,259.446472,22767100
2022-08-31,265.390015,267.109985,261.329987,261.470001,257.966553,24791800
2022-09-01,258.869995,260.890015,255.410004,260.399994,256.910858,23263400
2022-09-02,261.700012,264.73999,254.470001,256.059998,252.629059,22855400
2022-09-06,256.200012,257.829987,251.940002,253.25,249.856705,21328200
2022-09-07,254.699997,258.829987,253.220001,258.089996,254.631866,24126700
2022-09-08,257.51001,260.429993,254.789993,258.519989,255.056091,20319900
2022-09-09,260.5,265.230011,260.290009,264.459991,260.916504,22084700
2022-09-12,265.779999,267.450012,265.160004,266.649994,263.077118,18747700
2022-09-13,258.839996,260.399994,251.589996,251.990005,248.613617,33353300
2022-09-14,253.529999,254.229996,249.860001,252.220001,248.8405,23913000
2022-09-15,249.770004,251.399994,244.020004,245.380005,242.092178,31530900
2022-09-16,244.259995,245.300003,242.059998,244.740005,241.460724,39791800
2022-09-19,242.470001,245.139999,240.850006,244.520004,241.243698,26826900
2022-09-20,242.070007,243.509995,239.639999,242.449997,239.201401,26660300
2022-09-21,244.270004,247.660004,238.899994,238.949997,235.748322,28625600
2022-09-22,237.869995,243.860001,237.570007,240.979996,237.751099,31061200
2022-09-23,239.539993,241.130005,235.199997,237.919998,234.732117,34176000
2022-09-26,237.050003,241.449997,236.899994,237.449997,234.268402,27694200
2022-09-27,239.979996,241.800003,234.5,236.410004,233.24234,27018700
2022-09-28,236.809998,242.330002,234.729996,241.070007,237.839935,29029700
2022-09-29,238.889999,239.949997,234.410004,237.5,234.317719,27484200
2022-09-30,238.289993,240.539993,232.729996,232.899994,229.779373,35694800
2022-10-03,235.410004,241.610001,234.660004,240.740005,237.514313,28880400
2022-10-04,245.089996,250.360001,244.979996,248.880005,245.545258,34888400
2022-10-05,245.990005,250.580002,244.100006,249.199997,245.860962,20347100
2022-10-06,247.929993,250.339996,246.080002,246.789993,243.483246,20239900
2022-10-07,240.899994,241.320007,233.169998,234.240005,231.101456,37769600
2022-10-10,233.050003,234.559998,226.729996,229.25,226.178284,29743600
2022-10-11,227.619995,229.059998,224.110001,225.410004,222.38974,30474000
2022-10-12,225.399994,227.860001,223.960007,225.75,222.725174,21903900
2022-10-13,219.850006,236.100006,219.130005,234.240005,231.101456,42551800
2022-10-14,235.539993,237.240005,228.339996,228.559998,225.497528,30198600
2022-10-17,235.820007,238.960007,235.139999,237.529999,234.347351,28142300
2022-10-18,243.240005,243.929993,235.369995,238.5,235.304337,26329600
2022-10-19,237.039993,239.610001,234.289993,236.479996,233.311401,19985700
2022-10-20,235.770004,241.309998,234.869995,236.149994,232.98584,21811000
2022-10-21,234.740005,243.0,234.5,242.119995,238.875824,26299700
2022-10-24,243.759995,247.839996,241.300003,247.25,243.937103,24911200
2022-10-25,247.259995,251.039993,245.830002,250.660004,247.301407,34775500
2022-10-26,231.169998,238.300003,230.059998,231.320007,228.220551,82543200
2022-10-27,231.039993,233.690002,225.779999,226.75,223.711792,40424600
2022-10-28,226.240005,236.600006,226.050003,235.869995,232.709564,40647700
2022-10-31,233.759995,234.919998,231.149994,232.130005,229.019684,28357300
2022-11-01,234.600006,235.740005,227.330002,228.169998,225.112762,30592300
2022-11-02,229.460007,231.300003,220.039993,220.100006,217.150894,38407000
2022-11-03,220.089996,220.410004,213.979996,214.25,211.379272,36633900
2022-11-04,217.550003,221.589996,213.429993,221.389999,218.423599,36789100
2022-11-07,221.990005,228.410004,221.279999,227.869995,224.816772,33498000
2022-11-08,228.699997,231.649994,225.839996,228.869995,225.803391,28192500
2022-11-09,227.369995,228.630005,224.330002,224.509995,221.501785,27852900
2022-11-10,235.429993,243.330002,235.0,242.979996,239.724319,46268000
2022-11-11,242.990005,247.990005,241.929993,247.110001,243.798965,34620200
2022-11-14,241.990005,243.910004,239.210007,241.550003,238.313477,31123300
2022-11-15,245.660004,247.0,240.029999,241.970001,238.727844,31390100
2022-11-16,242.789993,243.800003,240.419998,241.729996,239.163177,24093300
2022-11-17,237.779999,243.25,237.630005,241.679993,239.113693,23123500
2022-11-18,243.509995,243.740005,239.029999,241.220001,238.658585,27613500
2022-11-21,241.429993,244.669998,241.190002,242.050003,239.479767,26394700
2022-11-22,243.589996,245.309998,240.710007,245.029999,242.428116,19665700
2022-11-23,245.110001,248.279999,244.270004,247.580002,244.95105,19508500
2022-11-25,247.309998,248.699997,246.729996,247.490005,244.862,9200800
2022-11-28,246.080002,246.649994,240.800003,241.759995,239.192871,24778200
2022-11-29,241.399994,242.789993,238.210007,240.330002,237.77803,17956300
2022-11-30,240.570007,255.330002,239.860001,255.139999,252.430771,47594200
2022-12-01,253.869995,256.119995,250.919998,254.690002,251.985535,26041500
2022-12-02,249.820007,256.059998,249.690002,255.020004,252.312057,21528500
2022-12-05,252.009995,253.820007,248.059998,250.199997,247.543228,23435300
2022-12-06,250.820007,251.860001,243.779999,245.119995,242.517136,22463700
2022-12-07,244.830002,246.160004,242.210007,244.369995,241.775131,20481500
2022-12-08,244.839996,248.740005,243.059998,247.399994,244.772949,22611800
2022-12-09,244.699997,248.309998,244.160004,245.419998,242.81398,20609700
2022-12-12,247.449997,252.539993,247.169998,252.509995,249.82869,30665100
2022-12-13,261.690002,263.920013,253.070007,256.920013,254.191879,42196900
2022-12-14,257.130005,262.589996,254.309998,257.220001,254.488693,35410900
2022-12-15,253.720001,254.199997,247.339996,249.009995,246.365875,35560400
2022-12-16,248.550003,249.839996,243.509995,244.690002,242.091751,86102000
2022-12-19,244.860001,245.210007,238.710007,240.449997,237.896759,29696400
2022-12-20,239.399994,242.910004,238.419998,241.800003,239.232422,25150800
2022-12-21,241.690002,245.619995,240.110001,244.429993,241.834473,23690600
2022-12-22,241.259995,241.990005,233.869995,238.190002,235.660751,28651700
2022-12-23,236.110001,238.869995,233.940002,238.729996,236.195007,21207000
2022-12-27,238.699997,238.929993,235.830002,236.960007,234.443832,16688600
2022-12-28,236.889999,239.720001,234.169998,234.529999,232.039612,17457100
2022-12-29,235.649994,241.919998,235.649994,241.009995,238.45079,19770700
2022-12-30,238.210007,239.960007,236.660004,239.820007,237.273468,21938500
2023-01-03,243.080002,245.75,237.399994,239.580002,237.036026,25740000
2023-01-04,232.279999,232.869995,225.960007,229.100006,226.667297,50623400
2023-01-05,227.199997,227.550003,221.759995,222.309998,219.949371,39585600
2023-01-06,223.0,225.759995,219.350006,224.929993,222.54155,43613600
2023-01-09,226.449997,231.240005,226.410004,227.119995,224.708298,27369800
2023-01-10,227.759995,231.309998,227.330002,228.850006,226.419937,27033900
2023-01-11,231.289993,235.949997,231.110001,235.770004,233.266449,28669300
2023-01-12,235.259995,239.899994,233.559998,238.509995,235.977356,27269500
2023-01-13,237.0,239.369995,234.919998,239.229996,236.689728,21333300
2023-01-17,237.970001,240.910004,237.089996,240.350006,237.797836,29831300
2023-01-18,241.570007,242.380005,235.520004,235.809998,233.306046,30028700
2023-01-19,233.779999,235.520004,230.679993,231.929993,229.467224,28623000
2023-01-20,234.860001,240.740005,234.509995,240.220001,237.669189,35389800
2023-01-23,241.100006,245.169998,239.649994,242.580002,240.00415,31934000
2023-01-24,242.5,243.949997,240.440002,242.039993,239.469879,40234400
2023-01-25,234.479996,243.300003,230.899994,240.610001,238.055054,66526600
2023-01-26,243.649994,248.309998,242.0,248.0,245.366577,33454500
2023-01-27,248.990005,249.830002,246.830002,248.160004,245.524887,26498900
2023-01-30,244.509995,245.600006,242.199997,242.710007,240.132767,25867400
2023-01-31,243.449997,247.949997,242.949997,247.809998,245.178604,26541100
2023-02-01,248.0,255.179993,245.470001,252.75,250.066147,31259900
2023-02-02,258.820007,264.690002,257.25,264.600006,261.790314,39940400
2023-02-03,259.540009,264.200012,257.100006,258.350006,255.606689,29077300
2023-02-06,257.440002,258.299988,254.779999,256.769989,254.043427,22518000
2023-02-07,260.529999,268.769989,260.079987,267.559998,264.718872,50841400
2023-02-08,273.200012,276.76001,266.209991,266.730011,263.897705,54686000
2023-02-09,273.799988,273.980011,262.799988,263.619995,260.820709,42375100
2023-02-10,261.529999,264.089996,260.660004,263.100006,260.306244,25818500
2023-02-13,267.640015,274.600006,267.149994,271.320007,268.438965,44630900
2023-02-14,272.670013,274.970001,269.279999,272.170013,269.279968,37047900
2023-02-15,268.320007,270.730011,266.179993,269.320007,267.127594,28922400
2023-02-16,264.019989,266.73999,261.899994,262.149994,260.015961,29603600
2023-02-17,259.390015,260.089996,256.0,258.059998,255.959244,30000100
2023-02-21,254.479996,255.490005,251.589996,252.669998,250.613159,28397400
2023-02-22,254.089996,254.339996,250.339996,251.509995,249.462585,22491100
2023-02-23,255.559998,256.839996,250.479996,254.770004,252.69606,29219100
2023-02-24,249.960007,251.0,248.100006,249.220001,247.191238,24990900
2023-02-27,252.460007,252.820007,249.389999,250.160004,248.123581,21190000
2023-02-28,249.070007,251.490005,248.729996,249.419998,247.389587,22491000
2023-03-01,250.759995,250.929993,245.789993,246.270004,244.265244,27565300
2023-03-02,246.550003,251.399994,245.610001,251.110001,249.065842,24808200
2023-03-03,252.190002,255.619995,251.389999,255.289993,253.211823,30760100
2023-03-06,256.429993,260.119995,255.979996,256.869995,254.778931,24109800
2023-03-07,256.299988,257.690002,253.389999,254.149994,252.0811,21473200
2023-03-08,254.039993,254.539993,250.809998,253.699997,251.634766,17340200
2023-03-09,255.820007,259.559998,251.580002,252.320007,250.266006,26653400
2023-03-10,251.080002,252.789993,247.600006,248.589996,246.566345,28333900
2023-03-13,247.399994,257.910004,245.729996,253.919998,251.852966,33339700
2023-03-14,256.75,261.070007,255.860001,260.790009,258.667053,33620300
2023-03-15,259.980011,266.480011,259.209991,265.440002,263.279175,46028000
2023-03-16,265.209991,276.559998,263.279999,276.200012,273.951599,54768800
2023-03-17,278.26001,283.329987,276.320007,279.429993,277.155304,69527400
2023-03-20,276.980011,277.480011,269.850006,272.230011,270.013916,43466600
2023-03-21,274.880005,275.0,269.519989,273.779999,271.5513,34558700
2023-03-22,273.399994,281.040009,272.179993,272.290009,270.073456,34873300
2023-03-23,277.940002,281.059998,275.200012,277.660004,275.399719,36610900
2023-03-24,277.23999,280.630005,275.279999,280.570007,278.286041,28172000
2023-03-27,280.5,281.459991,275.519989,276.380005,274.130127,26840200
2023-03-28,275.790009,276.140015,272.049988,275.230011,272.989502,21878600
2023-03-29,278.959991,281.140015,278.410004,280.51001,278.226532,25087000
2023-03-30,284.230011,284.459991,281.480011,284.049988,281.737671,25053400
2023-03-31,283.730011,289.269989,283.0,288.299988,285.953064,32766000
2023-04-03,286.519989,288.269989,283.950012,287.230011,284.891815,24883300
2023-04-04,287.230011,290.450012,285.670013,287.179993,284.842194,25824300
2023-04-05,285.850006,287.149994,282.920013,284.339996,282.02533,22064800
2023-04-06,283.209991,292.079987,282.029999,291.600006,289.226257,29770300
2023-04-10,289.209991,289.600006,284.709991,289.390015,287.034241,23103000
2023-04-11,285.75,285.980011,281.640015,282.829987,280.527618,27276600
2023-04-12,284.790009,287.01001,281.959991,283.48999,281.182251,27403400
2023-04-13,283.589996,289.899994,283.170013,289.839996,287.48053,24222700
2023-04-14,287.0,288.480011,283.690002,286.140015,283.810669,20987900
2023-04-17,289.929993,291.600006,286.160004,288.799988,286.449036,23836200
2023-04-18,291.570007,291.76001,287.01001,288.369995,286.022491,20161800
2023-04-19,285.98999,289.049988,284.540009,288.450012,286.101898,17150300
2023-04-20,285.25,289.029999,285.079987,286.109985,283.780914,23244400
2023-04-21,285.01001,286.269989,283.059998,285.76001,283.433777,21676400
2023-04-24,282.089996,284.950012,278.720001,281.769989,279.476227,26611000
2023-04-25,279.51001,281.600006,275.369995,275.420013,273.177948,45772200
2023-04-26,296.700012,299.570007,292.730011,295.369995,292.965576,64599200
2023-04-27,295.970001,305.200012,295.25,304.829987,302.348511,46462600
2023-04-28,304.01001,308.929993,303.309998,307.26001,304.758789,36446700
2023-05-01,306.970001,308.600006,305.149994,305.559998,303.072571,21294100
2023-05-02,307.76001,309.179993,303.910004,305.410004,302.923798,26404400
2023-05-03,306.619995,308.609985,304.089996,304.399994,301.922058,22360800
2023-05-04,306.23999,307.76001,303.399994,305.410004,302.923798,22519900
2023-05-05,305.720001,311.970001,304.269989,310.649994,308.121185,28181200
2023-05-08,310.130005,310.200012,306.089996,308.649994,306.13739,21318600
2023-05-09,308.0,310.040009,306.309998,307.0,304.500854,21340800
2023-05-10,308.619995,313.0,307.670013,312.309998,309.767639,30078000
2023-05-11,310.100006,311.119995,306.26001,310.109985,307.58551,31680200
2023-05-12,310.549988,310.649994,306.600006,308.970001,306.454834,19758100
2023-05-15,309.100006,309.899994,307.589996,309.459991,306.940857,16336500
2023-05-16,309.829987,313.709991,309.829987,311.73999,309.202301,26730300
2023-05-17,312.290009,314.429993,310.73999,314.0,312.124725,24315000
2023-05-18,314.529999,319.040009,313.720001,318.519989,316.617706,27276000
2023-05-19,316.73999,318.75,316.369995,318.339996,316.438782,27529500
2023-05-22,318.600006,322.589996,318.01001,321.179993,319.261871,24115700
2023-05-23,320.029999,322.720001,315.25,315.26001,313.377228,30797200
2023-05-24,314.730011,316.5,312.609985,313.850006,311.975616,23384900
2023-05-25,323.23999,326.899994,320.0,325.920013,323.973541,43301700
2023-05-26,324.019989,333.399994,323.880005,332.890015,330.901886,36630600
2023-05-30,335.230011,335.73999,330.519989,331.209991,329.231964,29503100
2023-05-31,332.290009,335.940002,327.329987,328.390015,326.428802,45950600
2023-06-01,325.929993,333.529999,324.720001,332.579987,330.59375,26773900
2023-06-02,334.25,337.5,332.549988,335.399994,333.396942,25864000
2023-06-05,335.220001,338.559998,334.660004,335.940002,333.933716,21307100
2023-06-06,335.329987,335.369995,332.170013,333.679993,331.687195,20396200
2023-06-07,331.649994,334.48999,322.5,323.380005,321.44873,40717100
2023-06-08,323.940002,326.640015,323.350006,325.26001,323.317505,23277700
2023-06-09,324.98999,329.98999,324.410004,326.790009,324.838348,22514900
2023-06-12,328.579987,332.100006,325.160004,331.850006,329.868103,24260300
2023-06-13,334.470001,336.980011,330.390015,334.290009,332.293579,22951300
2023-06-14,334.339996,339.040009,332.809998,337.339996,335.325317,26003800
2023-06-15,337.480011,349.839996,337.200012,348.100006,346.021057,38899100
2023-06-16,351.320007,351.470001,341.950012,342.329987,340.285492,46533600
2023-06-20,339.309998,342.079987,335.859985,338.049988,336.031067,26375400
2023-06-21,336.369995,337.730011,332.070007,333.559998,331.567902,25117800
2023-06-22,334.119995,340.119995,333.339996,339.709991,337.681183,23556800
2023-06-23,334.359985,337.959991,333.450012,335.019989,333.019196,23084700
2023-06-26,333.720001,336.109985,328.48999,328.600006,326.637543,21520600
2023-06-27,331.859985,336.149994,329.299988,334.570007,332.571869,24354100
2023-06-28,334.660004,337.980011,333.809998,335.850006,333.844238,20259500
2023-06-29,334.709991,336.109985,332.619995,335.049988,333.049011,16997000
2023-06-30,337.75,342.730011,337.200012,340.540009,338.506256,26823800
2023-07-03,339.190002,340.899994,336.570007,337.98999,335.971436,12508700
2023-07-05,335.089996,341.649994,334.730011,338.149994,336.130493,18172400
2023-07-06,337.299988,342.98999,335.5,341.269989,339.231812,28161200
2023-07-07,339.320007,341.790009,337.0,337.220001,335.206024,21185300
2023-07-10,334.600006,335.230011,327.589996,331.829987,329.848236,32791400
2023-07-11,331.059998,332.859985,327.0,332.470001,330.484406,26698200
2023-07-12,336.600006,341.649994,335.670013,337.200012,335.186218,29995300
2023-07-13,339.559998,343.73999,339.019989,342.660004,340.613556,20567200
2023-07-14,347.589996,351.429993,344.309998,345.23999,343.178131,28302200
2023-07-17,345.679993,346.98999,342.200012,345.730011,343.665253,20363900
2023-07-18,345.829987,366.779999,342.170013,359.48999,357.343018,64872700
2023-07-19,361.75,362.459991,352.440002,355.079987,352.959351,39732900
2023-07-20,353.570007,357.970001,345.369995,346.869995,344.798401,33778400
2023-07-21,349.149994,350.299988,339.829987,343.769989,341.716919,69368900
2023-07-24,345.850006,346.920013,342.309998,345.109985,343.04892,26678100
2023-07-25,347.109985,351.890015,345.070007,350.980011,348.883881,41637700
2023-07-26,341.440002,344.670013,333.109985,337.769989,335.752747,58383700
2023-07-27,340.480011,341.329987,329.049988,330.720001,328.744873,39635300
2023-07-28,333.670013,340.01001,333.170013,338.369995,336.349182,28484900
2023-07-31,336.920013,337.700012,333.359985,335.920013,333.913818,25446000
2023-08-01,335.190002,338.540009,333.700012,336.339996,334.331299,18311900
2023-08-02,333.630005,333.630005,326.359985,327.5,325.544098,27761300
2023-08-03,326.0,329.880005,325.950012,326.660004,324.709106,18253700
2023-08-04,331.880005,335.140015,327.23999,327.779999,325.822418,23727700
2023-08-07,328.369995,331.109985,327.519989,330.109985,328.138519,17741500
2023-08-08,326.959991,328.75,323.0,326.049988,324.102753,22327600
2023-08-09,326.470001,327.109985,321.049988,322.230011,320.305573,22373300
2023-08-10,326.019989,328.26001,321.179993,322.929993,321.001404,20113700
2023-08-11,320.26001,322.410004,319.209991,321.01001,319.092865,24342600
2023-08-14,321.390015,324.059998,320.079987,324.040009,322.104797,18836100
2023-08-15,323.0,325.089996,320.899994,321.859985,319.937775,16966300
2023-08-16,320.799988,324.420013,319.799988,320.399994,319.160797,20698900
2023-08-17,320.540009,321.869995,316.209991,316.880005,315.654449,21257200
2023-08-18,314.48999,318.380005,311.549988,316.480011,315.255981,24744800
2023-08-21,317.929993,322.769989,317.040009,321.880005,320.635071,24040000
2023-08-22,325.5,326.079987,321.459991,322.459991,321.21283,16102000
2023-08-23,323.820007,329.200012,323.459991,327.0,325.735291,21166400
2023-08-24,332.850006,332.980011,319.959991,319.970001,318.732483,23281400
2023-08-25,321.470001,325.359985,318.799988,322.980011,321.730835,21684100
2023-08-28,325.660004,326.149994,321.720001,323.700012,322.448059,14808500
2023-08-29,321.880005,328.980011,321.880005,328.410004,327.139832,19284600
2023-08-30,328.670013,329.809998,326.450012,328.790009,327.518341,15222100
2023-08-31,329.200012,330.910004,326.779999,327.76001,326.492371,26411000
2023-09-01,331.309998,331.98999,326.779999,328.660004,327.388855,14931200
2023-09-05,329.0,334.850006,328.660004,333.549988,332.259918,18553900
2023-09-06,333.380005,334.459991,330.179993,332.880005,331.59256,17535800
2023-09-07,331.290009,333.079987,329.029999,329.910004,328.634033,18381000
2023-09-08,330.089996,336.160004,329.459991,334.269989,332.977142,19530100
2023-09-11,337.23999,338.420013,335.429993,337.940002,336.632965,16583300
2023-09-12,335.820007,336.790009,331.480011,331.769989,330.486816,17565500
2023-09-13,331.309998,336.850006,331.170013,336.059998,334.760254,16544400
2023-09-14,339.149994,340.859985,336.570007,338.700012,337.390045,20267000
2023-09-15,336.920013,337.399994,329.649994,330.220001,328.942841,37666900
2023-09-18,327.799988,330.399994,326.359985,329.059998,327.787323,16834200
2023-09-19,326.170013,329.390015,324.51001,328.649994,327.378906,16505900
2023-09-20,329.51001,329.589996,320.51001,320.769989,319.529358,21436500
2023-09-21,319.26001,325.350006,315.0,319.529999,318.294159,35529500
2023-09-22,321.320007,321.450012,316.149994,317.01001,315.783936,21447900
2023-09-25,316.589996,317.670013,315.0,317.540009,316.31189,17836000
2023-09-26,315.130005,315.880005,310.019989,312.140015,310.93277,26297600
2023-09-27,312.299988,314.299988,309.690002,312.790009,311.580231,19410100
2023-09-28,310.98999,315.480011,309.450012,313.640015,312.426971,19683600
2023-09-29,317.75,319.470001,314.980011,315.75,314.528778,24140300
2023-10-02,316.279999,321.890015,315.179993,321.799988,320.555389,20570000
2023-10-03,320.829987,321.390015,311.209991,313.390015,312.177948,21033500
2023-10-04,314.029999,320.040009,314.0,318.959991,317.726379,20720100
2023-10-05,319.089996,319.980011,314.899994,319.359985,318.124817,16965600
2023-10-06,316.549988,329.190002,316.299988,327.26001,325.994293,25645500
2023-10-09,324.75,330.299988,323.179993,329.820007,328.544373,19891200
2023-10-10,330.959991,331.100006,327.670013,328.390015,327.119934,20557100
2023-10-11,331.209991,332.820007,329.140015,332.420013,331.134338,20063200
2023-10-12,330.570007,333.630005,328.720001,331.160004,329.879181,19313100
2023-10-13,332.380005,333.829987,326.359985,327.730011,326.462463,21072400
2023-10-16,331.049988,336.140015,330.600006,332.640015,331.353455,22158000
2023-10-17,329.589996,333.459991,327.410004,332.059998,330.775726,18338500
2023-10-18,332.48999,335.589996,328.299988,330.109985,328.833252,23153600
2023-10-19,332.149994,336.880005,330.910004,331.320007,330.038574,25052100
2023-10-20,331.720001,331.920013,325.450012,326.670013,325.406586,25012600
2023-10-23,325.470001,332.730011,324.390015,329.320007,328.046295,24374700
2023-10-24,331.299988,331.839996,327.600006,330.529999,329.251617,31153600
2023-10-25,345.019989,346.200012,337.619995,340.670013,339.352417,55053800
2023-10-26,340.540009,341.630005,326.940002,327.890015,326.621857,37828500
2023-10-27,330.429993,336.720001,328.399994,329.809998,328.534424,29856500
2023-10-30,333.410004,339.450012,331.829987,337.309998,336.005402,22828100
2023-10-31,338.850006,339.0,334.690002,338.109985,336.802307,20265300
2023-11-01,339.790009,347.420013,339.649994,346.070007,344.731537,28158800
2023-11-02,347.23999,348.829987,344.769989,348.320007,346.972839,24348100
2023-11-03,349.630005,354.390015,347.329987,352.799988,351.435486,23624000
2023-11-06,353.450012,357.540009,353.350006,356.529999,355.151093,23828300
2023-11-07,359.399994,362.459991,357.630005,360.529999,359.13562,25833900
2023-11-08,361.679993,363.869995,360.549988,363.200012,361.795288,26767800
2023-11-09,362.299988,364.790009,360.359985,360.690002,359.294983,24847300
2023-11-10,361.48999,370.100006,361.070007,369.670013,368.240265,28042100
2023-11-13,368.220001,368.470001,365.899994,366.679993,365.26181,19986500
2023-11-14,371.01001,371.950012,367.350006,370.269989,368.837891,27683900
2023-11-15,371.279999,373.130005,367.109985,369.670013,368.987671,26860100
2023-11-16,370.959991,376.350006,370.179993,376.170013,375.475677,27182300
2023-11-17,373.609985,374.369995,367.0,369.850006,369.167328,40157000
2023-11-20,371.220001,378.869995,371.0,377.440002,376.743317,52465100
